enrollment_date,mode,YearOfBirth,Dose,n_points,b_original,C,ka,kb,tau,rms_error,note,error,C_init,ka_init,delta_k_init,tau_init,s_min,s_max,s_mean,logh_min,logh_max,logh_mean,h_first1,h_first2,h_last2,h_last1,t_first1,t_first2,t_last2,t_last1,iso_week_first,iso_week_last,optimizer_success,optimizer_fun,optimizer_nfev,optimizer_nit,optimizer_message,param_C_valid,param_ka_valid,param_kb_valid,param_tau_valid
2022_06,slope8,1980,1,62,3.92E-05,-9.84484649,-0.000415403,0.00023488,37.99984292,0.403232304,,,-9.804321765,-0.000843504,0.0001,38,0,114,57.17741935,-9.852404762,-8.464530535,-9.658271793,5.26E-05,5.26E-05,0.00010568,5.28E-05,0,2,112,114,2022-06,2024-16,TRUE,6.001070522,300,10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_06,linear,1980,2,115,1.65E-05,-11.16671075,,,,0.39139558,linear_fit_t_mean=57.000000,,,,,,0,114,57,-12.42011692,-10.47293647,-11.23015102,1.01E-05,1.21E-05,1.01E-05,2.02E-05,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_success,1980,2,115,1.65E-05,-11.35222803,0.001319568,0.002774089,35.41029132,0.378001566,,,-11.28643761,0.182333666,0.001,38,0,114,57,-12.42011692,-10.47293647,-11.23015102,1.01E-05,1.21E-05,1.01E-05,2.02E-05,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_lm_invalid_params,1980,2,115,1.65E-05,-11.3605675,0.002063179,-0.197376351,-33885.11911,,invalid parameters from LM slope7 fit,,-11.28643761,0.182333666,0.001,38,0,114,57,-12.42011692,-10.47293647,-11.23015102,1.01E-05,1.21E-05,1.01E-05,2.02E-05,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope8,1980,2,115,1.65E-05,-11.16755938,1.55E-05,1.55E-05,37.99999114,0.391408008,,,-11.31569862,0.002399007,0.0001,38,0,114,57,-12.42011692,-10.47293647,-11.23015102,1.01E-05,1.21E-05,1.01E-05,2.02E-05,0,1,113,114,2022-06,2024-16,TRUE,16.63584426,715,29,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_06,linear,1980,3,115,1.59E-05,-11.18974251,,,,0.487242496,linear_fit_t_mean=57.000000,,,,,,0,114,57,-12.79971988,-10.31404246,-11.24304183,1.10E-05,1.38E-05,1.11E-05,2.21E-05,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_success,1980,3,115,1.59E-05,-11.34557243,-0.042624393,0.002778906,1.250201418,0.47581005,,,-11.2649089,0.223157356,0.123432827,38,0,114,57,-12.79971988,-10.31404246,-11.24304183,1.10E-05,1.38E-05,1.11E-05,2.21E-05,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_lm_invalid_params,1980,3,115,1.59E-05,-11.43563566,0.003814443,0.003814631,-9.519191382,,invalid parameters from LM slope7 fit,,-11.2649089,0.223157356,0.123432827,38,0,114,57,-12.79971988,-10.31404246,-11.24304183,1.10E-05,1.38E-05,1.11E-05,2.21E-05,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope8,1980,3,100,1.59E-05,-11.19062835,1.54E-05,1.54E-05,32.99983145,0.493886631,,,-12.10377549,0.003674743,0.0001,33,0,114,57,-12.79971988,-10.31404246,-11.24304183,1.10E-05,1.38E-05,1.11E-05,2.21E-05,0,1,113,114,2022-06,2024-16,FALSE,19.24560315,485,25,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2022_06,linear,1990,0,113,0.00213743,-11.4000759,,,,0.455082104,linear_fit_t_mean=57.000000,,,,,,0,114,57.21238938,-12.90735911,-10.60512112,-11.40351645,9.91E-06,9.91E-06,4.96E-06,4.96E-06,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_success,1990,0,113,0.00213743,-11.29792025,-0.001885663,-0.001885649,0.077243028,0.435324944,,,-11.52235586,9.91E-06,0.001,37.33333333,0,112,56,-12.90735911,-10.60512112,-11.40351645,9.91E-06,9.91E-06,4.96E-06,4.96E-06,0,1,111,112,2022-06,2024-16,,,,,,,,,
2022_06,slope7_lm,1990,0,113,0.00213743,-11.44849874,0.006256343,-5.421605679,37298.39658,0.429785246,,,-11.52235586,9.91E-06,0.001,37.33333333,0,112,56,-12.90735911,-10.60512112,-11.40351645,9.91E-06,9.91E-06,4.96E-06,4.96E-06,0,1,111,112,2022-06,2024-16,,,,,,,,,
2022_06,slope8,1990,0,113,0.00213743,-11.36789298,0.000666276,0.000666276,38.00000208,0.449380688,,,-11.41925362,-0.00184377,0.0001,38,0,114,57.21238938,-12.90735911,-10.60512112,-11.40351645,9.91E-06,9.91E-06,4.96E-06,4.96E-06,0,1,113,114,2022-06,2024-16,TRUE,20.21916587,280,8,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_06,linear,1990,1,32,1.08E-05,-9.933444394,,,,0.173276327,linear_fit_t_mean=57.000000,,,,,,0,114,56.875,-9.934307695,-9.240675571,-9.890159823,4.85E-05,4.85E-05,4.86E-05,4.86E-05,0,1,110,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_success,1990,1,32,1.08E-05,-9.827949327,-0.004013551,-0.004013551,172.0713909,0.163538125,,,-9.93425921,4.85E-05,0.001,10.33333333,0,31,15.5,-9.934307695,-9.240675571,-9.890159823,4.85E-05,4.85E-05,4.86E-05,4.86E-05,0,1,30,31,2022-06,2024-16,,,,,,,,,
2022_06,slope7_lm,1990,1,32,1.08E-05,-9.992251781,0.086470566,-0.007858684,2.634221389,0.158057649,,,-9.93425921,4.85E-05,0.001,10.33333333,0,31,15.5,-9.934307695,-9.240675571,-9.890159823,4.85E-05,4.85E-05,4.86E-05,4.86E-05,0,1,30,31,2022-06,2024-16,,,,,,,,,
2022_06,slope8,1990,1,32,1.08E-05,-9.934251297,1.30E-05,1.30E-05,37.99999519,0.173311846,,,-10.00790182,-0.001098767,0.0001,38,0,114,56.875,-9.934307695,-9.240675571,-9.890159823,4.85E-05,4.85E-05,4.86E-05,4.86E-05,0,1,110,114,2022-06,2024-16,TRUE,0.694491035,655,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_06,linear,1990,2,111,7.97E-06,-11.90647487,,,,0.587003245,linear_fit_t_mean=57.000000,,,,,,0,114,57.54054054,-13.00551715,-10.92560119,-11.94433446,8.99E-06,2.25E-06,1.12E-05,4.50E-06,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_success,1990,2,111,7.97E-06,-11.62015174,-2.323429441,-0.001472616,0.105686644,0.58308369,,,-12.17721344,-1.386292113,1.732873578,36.66666667,0,110,55,-13.00551715,-10.92560119,-11.94433446,8.99E-06,2.25E-06,1.12E-05,4.50E-06,0,1,109,110,2022-06,2024-16,,,,,,,,,
2022_06,slope7_lm,1990,2,111,7.97E-06,-12.33870503,0.04441807,-0.008110283,19.50319744,0.566572275,,,-12.17721344,-1.386292113,1.732873578,36.66666667,0,110,55,-13.00551715,-10.92560119,-11.94433446,8.99E-06,2.25E-06,1.12E-05,4.50E-06,0,1,109,110,2022-06,2024-16,,,,,,,,,
2022_06,slope8,1990,2,111,7.97E-06,-11.90693124,7.92E-06,7.92E-06,37.99988911,0.587002793,,,-12.30315684,-0.001541679,0.0001,38,0,114,57.54054054,-13.00551715,-10.92560119,-11.94433446,8.99E-06,2.25E-06,1.12E-05,4.50E-06,0,1,113,114,2022-06,2024-16,TRUE,25.78788498,350,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_06,linear,1990,3,99,1.12E-05,-11.53552538,,,,0.543175348,linear_fit_t_mean=57.000000,,,,,,0,114,56.1010101,-12.22920306,-10.43673492,-11.54249523,9.77E-06,4.89E-06,9.78E-06,1.96E-05,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_success,1990,3,99,1.12E-05,-11.6489555,0.002172585,0.00217261,0.536453547,0.539611314,,,-11.63194665,-0.693142295,0.836998004,32.66666667,0,98,49,-12.22920306,-10.43673492,-11.54249523,9.77E-06,4.89E-06,9.78E-06,1.96E-05,0,1,97,98,2022-06,2024-16,,,,,,,,,
2022_06,slope7_lm,1990,3,99,1.12E-05,-11.692993,0.005324811,-0.001189816,68.73322974,0.53931983,,,-11.63194665,-0.693142295,0.836998004,32.66666667,0,98,49,-12.22920306,-10.43673492,-11.54249523,9.77E-06,4.89E-06,9.78E-06,1.96E-05,0,1,97,98,2022-06,2024-16,,,,,,,,,
2022_06,slope8,1990,3,87,1.12E-05,-11.53598887,2.58E-06,1.24E-05,32.99835972,0.551544866,,,-11.78964962,0.004741126,0.007341204,33,0,114,56.1010101,-12.22920306,-10.43673492,-11.54249523,9.77E-06,4.89E-06,9.78E-06,1.96E-05,0,1,113,114,2022-06,2024-16,TRUE,19.43888687,650,38,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_06,linear,2000,0,104,5.63E-06,-11.87972541,,,,0.584983474,linear_fit_t_mean=57.000000,,,,,,0,114,55.59615385,-12.97863618,-11.03267292,-12.09286139,1.15E-05,6.93E-06,6.93E-06,6.93E-06,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_success,2000,0,104,5.63E-06,-11.36498095,-0.716067837,-0.000575745,0.990864837,0.538871446,,,-11.61387006,-0.510818696,0.366984592,34.33333333,0,103,51.5,-12.97863618,-11.03267292,-12.09286139,1.15E-05,6.93E-06,6.93E-06,6.93E-06,0,1,102,103,2022-06,2024-16,,,,,,,,,
2022_06,slope7_lm,2000,0,104,5.63E-06,-11.36494054,-0.716342642,-0.00057583,0.990530788,0.538871446,,,-11.61387006,-0.510818696,0.366984592,34.33333333,0,103,51.5,-12.97863618,-11.03267292,-12.09286139,1.15E-05,6.93E-06,6.93E-06,6.93E-06,0,1,102,103,2022-06,2024-16,,,,,,,,,
2022_06,slope8,2000,0,104,5.63E-06,-11.88002344,2.73E-06,6.85E-06,37.99999743,0.584978299,,,-12.0415698,-0.001039202,0.0001,38,0,114,55.59615385,-12.97863618,-11.03267292,-12.09286139,1.15E-05,6.93E-06,6.93E-06,6.93E-06,0,1,113,114,2022-06,2024-16,TRUE,23.34371997,480,21,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_06,linear,2000,1,11,5.23E-06,-9.939813709,,,,0.208972672,linear_fit_t_mean=57.000000,,,,,,5,106,61.54545455,-9.940108736,-9.2466723,-9.876828003,4.82E-05,4.82E-05,4.82E-05,4.82E-05,5,13,94,106,2022-11,2024-08,,,,,,,,,
2022_06,slope7_success,2000,1,11,5.23E-06,-9.877101585,5.45E-05,5.45E-05,0.007146348,0.19927273,,,-9.940060532,4.82E-05,0.001,3.333333333,0,10,5,-9.940108736,-9.2466723,-9.876828003,4.82E-05,4.82E-05,4.82E-05,4.82E-05,0,1,9,10,2022-11,2024-08,,,,,,,,,
2022_06,slope7_lm_invalid_params,2000,1,11,5.23E-06,-9.998001108,0.080389981,5.44264311,-336.8285429,,invalid parameters from LM slope7 fit,,-9.940060532,4.82E-05,0.001,3.333333333,0,10,5,-9.940108736,-9.2466723,-9.876828003,4.82E-05,4.82E-05,4.82E-05,4.82E-05,0,1,9,10,2022-11,2024-08,,,,,,,,,
2022_06,slope8,2000,1,11,5.23E-06,-9.939550198,-3.21E-05,1.50E-05,33.66666664,0.209017413,,,-9.940121218,3.87E-06,0.0001,33.66666667,5,106,61.54545455,-9.940108736,-9.2466723,-9.876828003,4.82E-05,4.82E-05,4.82E-05,4.82E-05,5,13,94,106,2022-11,2024-08,TRUE,0.347130095,175,11,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_06,linear,2000,2,100,4.10E-06,-12.38618633,,,,0.548336912,linear_fit_t_mean=57.000000,,,,,,0,114,57.92,-13.07954982,-11.46976532,-12.39097756,8.35E-06,4.17E-06,4.18E-06,2.09E-06,0,2,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_success,2000,2,100,4.10E-06,-12.04183747,-0.050526839,-0.001809976,5.679427484,0.541170411,,,-12.15537654,-0.693143006,0.143839994,33,0,99,49.5,-13.07954982,-11.46976532,-12.39097756,8.35E-06,4.17E-06,4.18E-06,2.09E-06,0,1,98,99,2022-06,2024-16,,,,,,,,,
2022_06,slope7_lm,2000,2,100,4.10E-06,-12.04179422,-0.050555881,-0.001810269,5.676531038,0.541170411,,,-12.15537654,-0.693143006,0.143839994,33,0,99,49.5,-13.07954982,-11.46976532,-12.39097756,8.35E-06,4.17E-06,4.18E-06,2.09E-06,0,1,98,99,2022-06,2024-16,,,,,,,,,
2022_06,slope8,2000,2,100,4.10E-06,-12.33444135,-0.002321542,0.00050627,38.00004387,0.546834752,,,-12.19877302,-0.002429058,0.0001,38,0,114,57.92,-13.07954982,-11.46976532,-12.39097756,8.35E-06,4.17E-06,4.18E-06,2.09E-06,0,2,113,114,2022-06,2024-16,TRUE,22.70090004,315,16,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_06,linear,2000,3,50,6.61E-06,-11.38304674,,,,0.353441853,linear_fit_t_mean=57.000000,,,,,,1,114,54.22,-11.38339748,-10.6895557,-11.20283969,1.14E-05,1.14E-05,2.28E-05,1.14E-05,1,3,106,114,2022-07,2024-16,,,,,,,,,
2022_06,slope7_success,2000,3,50,6.61E-06,-11.3100218,0.00437478,0.00437478,2371.847581,0.2974578,,,-11.38338609,1.14E-05,0.001,16.33333333,0,49,24.5,-11.38339748,-10.6895557,-11.20283969,1.14E-05,1.14E-05,2.28E-05,1.14E-05,0,1,48,49,2022-07,2024-16,,,,,,,,,
2022_06,slope7_lm_invalid_params,2000,3,50,6.61E-06,-11.35095184,0.009484371,0.80698622,-3838.585639,,invalid parameters from LM slope7 fit,,-11.38338609,1.14E-05,0.001,16.33333333,0,49,24.5,-11.38339748,-10.6895557,-11.20283969,1.14E-05,1.14E-05,2.28E-05,1.14E-05,0,1,48,49,2022-07,2024-16,,,,,,,,,
2022_06,slope8,2000,3,42,6.61E-06,-11.3834041,6.56E-06,6.56E-06,32.67236381,0.385627562,,,-11.04447155,-0.004538424,0.008330536,32.66666667,1,114,54.22,-11.38339748,-10.6895557,-11.20283969,1.14E-05,1.14E-05,2.28E-05,1.14E-05,1,3,106,114,2022-07,2024-16,TRUE,4.506260841,505,16,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_06,linear,-2,0,115,-0.00387228,-8.630806892,,,,0.144170595,linear_fit_t_mean=57.000000,,,,,,0,114,57,-8.976546556,-8.003875158,-8.618519134,0.000334165,0.000316309,0.000142195,0.000146241,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_success,-2,0,115,-0.00387228,-7.930625949,-0.098375027,-0.003127795,5.653626355,0.120929593,,,-8.050222947,-0.054916635,0.108251044,38,0,114,57,-8.976546556,-8.003875158,-8.618519134,0.000334165,0.000316309,0.000142195,0.000146241,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_lm,-2,0,115,-0.00387228,-7.930648162,-0.098360425,-0.00312769,5.654345804,0.120929593,,,-8.050222947,-0.054916635,0.108251044,38,0,114,57,-8.976546556,-8.003875158,-8.618519134,0.000334165,0.000316309,0.000142195,0.000146241,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope8,-2,0,115,-0.00387228,-8.260189267,-0.011905711,-0.001740469,38.00034369,0.131390161,,,-8.240414126,-0.010817461,0.010862755,38,0,114,57,-8.976546556,-8.003875158,-8.618519134,0.000334165,0.000316309,0.000142195,0.000146241,0,1,113,114,2022-06,2024-16,TRUE,5.995202394,535,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_06,linear,-2,1,115,-0.006003897,-8.392108308,,,,0.276747856,linear_fit_t_mean=57.000000,,,,,,0,114,57,-8.961889695,-7.410304613,-8.390159764,0.000604986,0.000414109,0.000218045,0.000152655,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_success,-2,1,115,-0.006003897,-7.45609187,-0.161504119,-0.003424612,4.905294107,0.254739398,,,-7.593638631,-0.379075614,0.226570121,38,0,114,57,-8.961889695,-7.410304613,-8.390159764,0.000604986,0.000414109,0.000218045,0.000152655,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_lm,-2,1,115,-0.006003897,-7.456105443,-0.16149378,-0.003424558,4.905555305,0.254739398,,,-7.593638631,-0.379075614,0.226570121,38,0,114,57,-8.961889695,-7.410304613,-8.390159764,0.000604986,0.000414109,0.000218045,0.000152655,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope8,-2,1,115,-0.006003897,-7.778654802,-0.026517773,0.002666026,37.99898891,0.26531213,,,-7.912332615,-0.014864573,0.014528483,38,0,114,57,-8.961889695,-7.410304613,-8.390159764,0.000604986,0.000414109,0.000218045,0.000152655,0,1,113,114,2022-06,2024-16,TRUE,12.27838643,670,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_06,linear,-2,2,115,-0.002746369,-8.99864766,,,,0.11924112,linear_fit_t_mean=57.000000,,,,,,0,114,57,-9.282657825,-8.491512882,-8.975131357,0.00020516,0.000205203,0.000100663,9.75E-05,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_success,-2,2,115,-0.002746369,-8.461710103,-0.069077883,-0.001993212,6.337255847,0.099125424,,,-8.537595601,0.000205182,0.001,38,0,114,57,-9.282657825,-8.491512882,-8.975131357,0.00020516,0.000205203,0.000100663,9.75E-05,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_lm,-2,2,115,-0.002746369,-8.461687124,-0.069091283,-0.001993334,6.336194045,0.099125424,,,-8.537595601,0.000205182,0.001,38,0,114,57,-9.282657825,-8.491512882,-8.975131357,0.00020516,0.000205203,0.000100663,9.75E-05,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope8,-2,2,115,-0.002746369,-8.652777169,-0.014587805,0.001490036,37.99998553,0.106727709,,,-8.664862842,-0.01039841,0.009170918,38,0,114,57,-9.282657825,-8.491512882,-8.975131357,0.00020516,0.000205203,0.000100663,9.75E-05,0,1,113,114,2022-06,2024-16,TRUE,4.597296128,370,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_06,linear,-2,3,115,0.001581555,-8.135407258,,,,0.102420924,linear_fit_t_mean=57.000000,,,,,,0,114,57,-8.388801536,-7.787622944,-8.134726439,0.000248655,0.000249915,0.000270406,0.000275742,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_success,-2,3,115,0.001581555,-8.218855059,0.001475941,0.001475941,0.001002508,0.102358634,,,-8.297593158,0.005051813,0.001,38,0,114,57,-8.388801536,-7.787622944,-8.134726439,0.000248655,0.000249915,0.000270406,0.000275742,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope7_lm,-2,3,115,0.001581555,-8.338319337,0.011412973,-0.000566502,25.31243292,0.095324418,,,-8.297593158,0.005051813,0.001,38,0,114,57,-8.388801536,-7.787622944,-8.134726439,0.000248655,0.000249915,0.000270406,0.000275742,0,1,113,114,2022-06,2024-16,,,,,,,,,
2022_06,slope8,-2,3,100,0.001581555,-8.15996778,0.000818951,0.000818951,32.9998814,0.106428919,,,-8.536845388,0.001034208,0.0001,33,0,114,57,-8.388801536,-7.787622944,-8.134726439,0.000248655,0.000249915,0.000270406,0.000275742,0,1,113,114,2022-06,2024-16,FALSE,4.220489498,330,9,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2022_26,linear,1920,0,95,-0.005650136,-5.079383075,,,,0.25879233,linear_fit_t_mean=47.000000,,,,,,0,94,47,-5.95226827,-4.475576234,-5.086496127,0.008553153,0.005734783,0.003889794,0.002599936,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_success,1920,0,95,-0.005650136,-4.803420928,-0.008372136,1.644294983,22136.1222,0.256583082,,,-5.095612017,-0.399750078,0.001,31.33333333,0,94,47,-5.95226827,-4.475576234,-5.086496127,0.008553153,0.005734783,0.003889794,0.002599936,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_lm_invalid_params,1920,0,95,-0.005650136,-4.803417721,-0.008370117,-3.566159634,-47769.84672,,invalid parameters from LM slope7 fit,,-5.095612017,-0.399750078,0.001,31.33333333,0,94,47,-5.95226827,-4.475576234,-5.086496127,0.008553153,0.005734783,0.003889794,0.002599936,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope8,1920,0,95,-0.005650136,-4.761453934,-0.009785191,-0.003983607,31.25949187,0.259363,,,-4.993401442,-0.004867632,0.0001,31.33333333,0,94,47,-5.95226827,-4.475576234,-5.086496127,0.008553153,0.005734783,0.003889794,0.002599936,0,1,93,94,2022-26,2024-16,TRUE,9.824895339,550,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_26,linear,1920,1,51,0.005466241,-4.911407387,,,,0.427788573,linear_fit_t_mean=47.000000,,,,,,1,92,47.35294118,-5.164783253,-3.884959147,-4.683614192,0.005714301,0.017442303,0.009345862,0.009434032,1,3,91,92,2022-27,2024-14,,,,,,,,,
2022_26,slope7_success,1920,1,51,0.005466241,-4.644938627,-0.065076706,0.013915965,5.554852122,0.35349789,,,-4.55209327,1.115926417,0.001,16.66666667,0,50,25,-5.164783253,-3.884959147,-4.683614192,0.005714301,0.017442303,0.009345862,0.009434032,0,1,49,50,2022-27,2024-14,,,,,,,,,
2022_26,slope7_lm,1920,1,51,0.005466241,-4.801902985,-0.004298522,16.25700791,30300.75066,0.356453659,,,-4.55209327,1.115926417,0.001,16.66666667,0,50,25,-5.164783253,-3.884959147,-4.683614192,0.005714301,0.017442303,0.009345862,0.009434032,0,1,49,50,2022-27,2024-14,,,,,,,,,
2022_26,slope8,1920,1,51,0.005466241,-5.054505723,-0.002695118,0.007443161,30.34147692,0.426482251,,,-4.663753131,-0.013887271,0.01077345,30.33333333,1,92,47.35294118,-5.164783253,-3.884959147,-4.683614192,0.005714301,0.017442303,0.009345862,0.009434032,1,3,91,92,2022-27,2024-14,FALSE,6.524625403,740,36,ABNORMAL: ,TRUE,TRUE,TRUE,TRUE
2022_26,linear,1920,2,95,-0.001791445,-4.967977147,,,,0.29957528,linear_fit_t_mean=47.000000,,,,,,0,94,47,-5.693731194,-4.294215731,-4.985598845,0.009209582,0.005789287,0.006691475,0.005231701,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_success,1920,2,95,-0.001791445,-4.91997286,-0.001396298,-0.001396298,4758.179105,0.298860177,,,-4.882130074,-0.464235327,0.160656629,31.33333333,0,94,47,-5.693731194,-4.294215731,-4.985598845,0.009209582,0.005789287,0.006691475,0.005231701,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_lm_invalid_params,1920,2,95,-0.001791445,-4.923807048,-0.001149152,0.054463614,-10604.19808,,invalid parameters from LM slope7 fit,,-4.882130074,-0.464235327,0.160656629,31.33333333,0,94,47,-5.693731194,-4.294215731,-4.985598845,0.009209582,0.005789287,0.006691475,0.005231701,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope8,1920,2,95,-0.001791445,-4.883775662,-0.00179159,-0.00179159,31.33330631,0.299575233,,,-5.065349889,-0.001396298,0.0001,31.33333333,0,94,47,-5.693731194,-4.294215731,-4.985598845,0.009209582,0.005789287,0.006691475,0.005231701,0,1,93,94,2022-26,2024-16,TRUE,11.27917729,355,19,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_26,linear,1920,3,95,0.000836898,-5.13877749,,,,0.172696549,linear_fit_t_mean=47.000000,,,,,,0,94,47,-5.506180622,-4.605924933,-5.143145621,0.004984152,0.004486353,0.005506869,0.004969516,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_success,1920,3,95,0.000836898,-5.163311101,0.000429053,0.000429053,8123.031128,0.172278645,,,-5.284862544,-0.105222998,0.001,31.33333333,0,94,47,-5.506180622,-4.605924933,-5.143145621,0.004984152,0.004486353,0.005506869,0.004969516,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_lm_invalid_params,1920,3,95,0.000836898,-5.190118559,0.00215798,1.033346669,-28060.63058,,invalid parameters from LM slope7 fit,,-5.284862544,-0.105222998,0.001,31.33333333,0,94,47,-5.506180622,-4.605924933,-5.143145621,0.004984152,0.004486353,0.005506869,0.004969516,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope8,1920,3,80,0.000836898,-5.110604927,-0.001037267,3.71E-05,26.33333895,0.173709778,,,-5.002072411,-0.000991801,0.0001,26.33333333,0,94,47,-5.506180622,-4.605924933,-5.143145621,0.004984152,0.004486353,0.005506869,0.004969516,0,1,93,94,2022-26,2024-16,TRUE,5.437789999,505,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
2022_26,linear,1930,0,95,-0.001444351,-5.729348406,,,,0.184159642,linear_fit_t_mean=47.000000,,,,,,0,94,47,-6.199193263,-5.241369119,-5.726224047,0.003291417,0.003208526,0.003126587,0.003434098,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_success,1930,0,95,-0.001444351,-5.604505189,-0.004211458,0.939712483,18311.25954,0.183071069,,,-5.75940435,-0.025506764,0.213330715,31.33333333,0,94,47,-6.199193263,-5.241369119,-5.726224047,0.003291417,0.003208526,0.003126587,0.003434098,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope7_lm_invalid_params,1930,0,95,-0.001444351,-5.606809616,-0.003654006,-0.004520048,-45.24844804,,invalid parameters from LM slope7 fit,,-5.75940435,-0.025506764,0.213330715,31.33333333,0,94,47,-6.199193263,-5.241369119,-5.726224047,0.003291417,0.003208526,0.003126587,0.003434098,0,1,93,94,2022-26,2024-16,,,,,,,,,
2022_26,slope8,1930,0,95,-0.001444351,-5.661461629,-0.001444484,-0.001444484,31.33331843,0.184159521,,,-5.757461193,-0.001792403,0.0001,31.33333333,0,94,47,-6.199193263,-5.241369119,-5.726224047,0.003291417,0.003208526,0.003126587,0.003434098,0,1,93,94,2022-26,2024-16,TRUE,6.929073188,435,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,TRUE,TRUE,TRUE,TRUE
